,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
[run number],r,step-size,rw-type,[step],mean [distance-to-zero] of turtles,step-size * sqrt ticks,mean [xcor] of turtles,mean [ycor] of turtles,100 * count patches with [pcolor = yellow] / count patches,time-all-covered,time-border-reached,map [ t -> [ current-angle ] of t ] sort turtles,map [ t -> [ angle ] of t ] sort turtles
21,0.9,0.2,deterministic,6242,38.87347689036197,15.801265772082946,7.490800894583621,2.1652175593102583,100,6242,252,[1.6027995978023163E-287 1.7440110278022794E-287 1.557622633847919E-287 1.7466514749710338E-287 1.590314831099016E-287 1.419336211697082E-287 1.7201246273010553E-287 6.708234777188272E-288 1.698269835128519E-287 1.7468613973941633E-287 1.7250052280273818E-287 1.6841672402435588E-287 1.7322464733033775E-287 1.435838622416365E-287 1.74167548212311E-287 1.742692679268247E-287 1.017228019641641E-287 2.9346388505312283E-288 1.746138976800647E-287 1.7201246273010553E-287 1.6750119824705772E-287 1.662326559875859E-287 1.7174701869836892E-287 1.746138976800647E-287 1.6510944127941173E-287 9.961293675759556E-288 1.7467695801656576E-287 1.638806836484717E-287 1.746138976800647E-287 1.688436626354385E-287 1.419336211697082E-287 1.7174701869836892E-287 8.248834187294233E-288 1.3541990448530187E-287 1.670109929809258E-287 1.47358348131248E-287 8.521846487432674E-288 1.451512975558383E-287 6.509162951598817E-289 1.0572890311942522E-287 1.7132094337846183E-287 9.742719190279392E-288 1.5472656354594193E-287 1.7086003609899758E-287 1.5987321451060627E-287 1.672588880266422E-287 1.5364104810801249E-287 1.656836813392403E-287 1.7411248713339736E-287 1.4590559007182288E-287],[1.7808884420025737E-287 1.9377900308914215E-287 1.7306918153865768E-287 1.9407238610789263E-287 1.7670164789989066E-287 1.57704023521898E-287 1.9112495858900615E-287 7.453594196875858E-288 1.886966483476132E-287 1.940957108215737E-287 1.9166724755859798E-287 1.8712969336039542E-287 1.9247183036704194E-287 1.5953762471292946E-287 1.935194980136789E-287 1.9363251991869408E-287 1.1302533551573789E-287 3.260709833923587E-288 1.9401544186673856E-287 1.9112495858900615E-287 1.861124424967308E-287 1.8470295109731766E-287 1.9083002077596547E-287 1.9401544186673856E-287 1.8345493475490192E-287 1.1068104084177285E-287 1.9408550890729528E-287 1.820896484983019E-287 1.9401544186673856E-287 1.8760406959493166E-287 1.57704023521898E-287 1.9083002077596547E-287 9.165371319215814E-288 1.504665605392243E-287 1.8556776997880645E-287 1.637314979236089E-287 9.468718319369638E-288 1.61279219506487E-287 7.232403279554242E-289 1.1747655902158358E-287 1.9035660375384647E-287 1.0825243544754879E-287 1.7191840393993547E-287 1.8984448455444175E-287 1.7763690501178472E-287 1.8584320891849132E-287 1.7071227567556943E-287 1.8409297926582255E-287 1.934583190371082E-287 1.621173223020254E-287]
22,0.9,0.4,deterministic,5115,38.760141290907676,28.607691273501956,5.9869331900467,-0.6845459620380053,100,5115,127,[0 6.276642115049177E-236 6.409488595361787E-236 5.159571375223178E-236 5.458415686705078E-236 5.731347509792344E-236 2.840979355627566E-236 1.779848830624583E-236 3.0555151096599516E-236 1.4500134351740763E-236 6.126702708502705E-236 6.261904077840934E-236 6.468740442365878E-236 6.361815485153448E-236 5.431846808802623E-236 4.420400612061313E-236 6.416549481605956E-236 6.29746995050456E-236 5.769711676592448E-236 5.64897790354426E-236 4.813203065006222E-236 3.253963733580459E-236 5.769711676592448E-236 4.856125033072559E-236 6.261904077840934E-236 5.2256957298988E-236 5.089824015213673E-236 5.53427446736083E-236 6.361815485153448E-236 6.445042680222699E-236 5.670308743434339E-236 6.238455438569652E-236 6.461552695839354E-236 4.813203065006222E-236 1.9336495017270417E-236 6.460127486950241E-236 6.470685763621067E-236 5.994028668222573E-236 4.6767364193841625E-236 4.856125033072559E-236 6.046098076701376E-236 1.4500134351740763E-236 6.389726619306651E-236 5.92198862864161E-236 4.856125033072559E-236 6.447292392787258E-236 6.405780108388838E-236 5.769711676592448E-236 1.9336495017270417E-236 6.269360393135408E-236],[0 6.974046794499085E-236 7.12165399484643E-236 5.732857083581309E-236 6.064906318561197E-236 6.368163899769271E-236 3.1566437284750733E-236 1.9776098118050923E-236 3.3950167885110574E-236 1.611126039082307E-236 6.8074474538918945E-236 6.957671197601038E-236 7.187489380406531E-236 7.06868387239272E-236 6.035385343114025E-236 4.911556235623681E-236 7.129499424006618E-236 6.997188833893956E-236 6.4107907517693865E-236 6.276642115049177E-236 5.348003405562469E-236 3.6155152595338433E-236 6.4107907517693865E-236 5.395694481191731E-236 6.957671197601038E-236 5.806328588776444E-236 5.655360016904082E-236 6.149193852623144E-236 7.06868387239272E-236 7.161158533580777E-236 6.300343048260376E-236 6.931617153966281E-236 7.17950299537706E-236 5.348003405562469E-236 2.1484994463633795E-236 7.177919429944711E-236 7.189650848467852E-236 6.6600318535806365E-236 5.196373799315736E-236 5.395694481191731E-236 6.717886751890418E-236 1.611126039082307E-236 7.099696243674057E-236 6.579987365157344E-236 5.395694481191731E-236 7.163658214208064E-236 7.117533453765375E-236 6.4107907517693865E-236 2.1484994463633795E-236 6.965955992372675E-236]
26,0.9,1.2,deterministic,1473,40.205372532121174,46.05561854974917,3.34439112563532,-0.3843239819382955,100,1473,44,[2.824251194062797E-69 9.894228447491258E-70 2.7514245030594563E-69 2.7676045065542405E-69 2.369071210066442E-69 1.3610217251882578E-69 2.802071284693836E-69 2.217283481576823E-69 1.0493846424305771E-69 2.8802710403386256E-69 2.8718251097769967E-69 2.49653190891422E-69 2.8727802285094273E-69 2.789247372412763E-69 2.819116202570503E-69 1.8355964867871377E-69 1.4060675660059168E-69 2.586319841103952E-69 2.693120648951843E-69 1.968984295980282E-69 2.868676471530564E-69 2.8480539949971806E-69 2.637838430062954E-69 2.8381307402131605E-69 2.5615651670176594E-69 2.6817842750723927E-69 2.0831642591580502E-69 1.2147381676446875E-69 3.971628818793967E-70 2.0616830952461618E-69 2.2671663577083993E-69 2.86977359611667E-69 2.586319841103952E-69 2.826720972001015E-69 2.623950228444143E-69 2.217283481576823E-69 2.6637958330783885E-69 2.87876718947776E-69 2.49653190891422E-69 2.506499687006934E-69 2.3418429509004013E-69 2.570009526409643E-69 6.458812070173017E-70 2.810909574083996E-69 2.882353419613573E-69 2.867531252219123E-69 2.8816605739631303E-69 2.8565849279979106E-69 2.8381307402131605E-69 2.8810532842135316E-69],[3.1380568822919965E-69 1.0993587163879175E-69 3.057138336732729E-69 3.0751161183936006E-69 2.6323013445182686E-69 1.5122463613202864E-69 3.1134125385487067E-69 2.4636483128631366E-69 1.1659829360339746E-69 3.200301155931806E-69 3.1909167886411074E-69 2.7739243432380224E-69 3.191978031677141E-69 3.099163747125292E-69 3.132351336189448E-69 2.0395516519857085E-69 1.5622972955621297E-69 2.8736887123377245E-69 2.9923562766131585E-69 2.1877603288669799E-69 3.1874183017006266E-69 3.164504438885756E-69 2.9309315889588376E-69 3.153478600236845E-69 2.84618351890851E-69 2.979760305635992E-69 2.3146269546200557E-69 1.349709075160764E-69 4.412920909771074E-70 2.2907589947179576E-69 2.5190737307871103E-69 3.188637329018522E-69 2.8736887123377245E-69 3.1408010800011276E-69 2.9155002538268255E-69 2.4636483128631366E-69 2.959773147864876E-69 3.1986302105308444E-69 2.7739243432380224E-69 2.7849996522299265E-69 2.602047723222668E-69 2.855566140455159E-69 7.176457855747796E-70 3.1232328600933285E-69 3.2026149106817477E-69 3.186145835799025E-69 3.201845082181256E-69 3.1739832533310116E-69 3.153478600236845E-69 3.201170315792813E-69]
27,0.9,1.4,deterministic,1728,39.685444096244005,58.19690713431427,1.0604365509278595,-1.5843511784227593,100,1728,35,[5.692037112340593E-81 2.7169935465767484E-81 6.139727484689122E-81 5.194790555685003E-81 6.04702536733339E-81 6.151470055575007E-81 4.760593821318306E-81 4.9343977462612845E-81 6.126219530883365E-81 5.692037112340593E-81 5.633723134082331E-81 3.5288088577865326E-81 5.888826170538973E-81 6.106729680740023E-81 5.4622198864511285E-81 2.3764060243960674E-81 4.867694295332885E-81 5.086487974413129E-81 6.041152839820579E-81 6.18866414840535E-81 5.602513436920361E-81 6.178195085204895E-81 6.1875489238336195E-81 5.38155225628422E-81 4.489900419994016E-82 5.220199916600554E-81 3.603551268481553E-81 5.535623070117589E-81 6.016155965461165E-81 5.244983461190866E-81 4.426513743639786E-81 4.603145615993548E-81 6.110866646973845E-81 5.535623070117589E-81 5.995753434663691E-81 6.188292578353103E-81 6.1849407221734535E-81 1.84926131445723E-81 2.9221665472398176E-81 5.269160119626947E-81 5.973847593903989E-81 6.122557641080594E-81 5.40244563139178E-81 5.4622198864511285E-81 1.702172800766774E-81 6.161515459692058E-81 2.9221665472398176E-81 3.9410970072342892E-81 6.18082505422158E-81 6.035132116328405E-81],[6.324485680378437E-81 3.0188817184186094E-81 6.821919427432357E-81 5.7719895063166695E-81 6.718917074814878E-81 6.834966728416674E-81 5.289548690353674E-81 5.4826641625125385E-81 6.806910589870406E-81 6.324485680378437E-81 6.259692371202589E-81 3.920898730873925E-81 6.543140189487748E-81 6.7852552008222485E-81 6.06913320716792E-81 2.6404511382178525E-81 5.408549217036539E-81 5.651653304903476E-81 6.712392044245088E-81 6.876293498228166E-81 6.225014929911512E-81 6.864661205783216E-81 6.875054359815133E-81 5.979502506982466E-81 4.988778244437795E-82 5.800222129556172E-81 4.003945853868392E-81 6.150692300130655E-81 6.684617739401294E-81 5.827759401323184E-81 4.918348604044206E-81 5.114606239992831E-81 6.789851829970939E-81 6.150692300130655E-81 6.661948260737435E-81 6.875880642614558E-81 6.872156357970503E-81 2.0547347938413664E-81 3.2468517191553527E-81 5.854622355141051E-81 6.637608437671099E-81 6.8028418234228825E-81 6.002717368213089E-81 6.06913320716792E-81 1.8913031119630822E-81 6.846128288546731E-81 3.2468517191553527E-81 4.378996674704766E-81 6.867583393579534E-81 6.705702351476005E-81]
25,0.9,1,deterministic,2859,36.007878814858174,53.4696175411794,-2.380374469634805,2.7746977702862456,100,2859,51,[1.0931709530563541E-132 6.63413482525153E-133 7.39278864041774E-133 9.640461574544017E-133 1.1621102423211775E-133 1.0130223289110945E-132 1.0581136439374518E-132 1.0924975861123854E-132 8.681737690536636E-133 4.418631700075258E-133 7.088708214577106E-133 4.6195615757178045E-133 1.0656074851333854E-132 2.74215438508707E-133 1.0885732389002368E-132 1.0943085527045437E-132 1.0632271828441069E-132 1.096162878319237E-132 1.0106374508328624E-132 1.0176339731553439E-132 6.51061430261795E-133 9.773560734039127E-133 1.0960970642294438E-132 1.059437475718008E-132 7.9221233215832E-133 6.980640951890122E-133 8.796764705543372E-133 9.10775814024986E-133 1.0106374508328624E-132 7.9221233215832E-133 5.971083183086623E-133 1.0057031063368556E-132 3.7627036652703644E-133 1.0921343613521774E-132 9.923413369295953E-133 1.0720895443772317E-132 9.455297962592658E-133 1.0057031063368556E-132 7.19332529133288E-133 8.078463898888696E-133 5.512027976290834E-133 4.9977551150649296E-133 1.0951724712075396E-132 1.068968622796575E-132 1.0961711029461166E-132 8.078463898888696E-133 1.0740423445790551E-132 1.0961382015931255E-132 1.082383049417523E-132 8.796764705543372E-133],[1.2146343922848378E-132 7.371260916946145E-133 8.214209600464156E-133 1.0711623971715574E-132 1.291233602579086E-133 1.1255803654567717E-132 1.1756818265971686E-132 1.2138862067915394E-132 9.646375211707374E-133 4.909590777861397E-133 7.876342460641228E-133 5.132846195242005E-133 1.1840083168148726E-132 3.0468382056523E-133 1.209525821000263E-132 1.2158983918939374E-132 1.181363536493452E-132 1.2179587536880411E-132 1.1229305009254027E-132 1.1307044146170487E-132 7.234015891797722E-133 1.085951192671014E-132 1.2178856269216043E-132 1.1771527507977866E-132 8.802359246203557E-133 7.756267724322358E-133 9.774183006159301E-133 1.0119731266944288E-132 1.1229305009254027E-132 8.802359246203557E-133 6.634536870096248E-133 1.1174478959298395E-132 4.180781850300405E-133 1.2134826237246415E-132 1.102601485477328E-132 1.1912106048635908E-132 1.0505886625102953E-132 1.1174478959298395E-132 7.992583657036534E-133 8.976070998765217E-133 6.124475529212038E-133 5.553061238961033E-133 1.2168583013417107E-132 1.1877429142184166E-132 1.2179678921623518E-132 8.976070998765217E-133 1.1933803828656169E-132 1.2179313351034728E-132 1.2026478326861367E-132 9.774183006159301E-133]
28,0.9,1.6,deterministic,1779,38.100939233993905,67.48510946868205,5.908393811452343,-1.810240648030071,100,1779,34,[2.2735078887527063E-83 2.6820304128075193E-83 3.0432465224069555E-84 2.8220816790256726E-83 2.8590010054270406E-83 2.567642124225719E-83 2.713015531798666E-83 1.3554170552542295E-83 2.7777612876593594E-83 2.8363257453294222E-83 2.7031465725089543E-83 2.8700312613960597E-83 2.8478497761263443E-83 2.5153314264786653E-83 2.4213363216687434E-83 2.7270123030684327E-83 2.8363257453294222E-83 1.1571178934102202E-83 2.6401931773854252E-83 2.432831915258059E-83 2.4213363216687434E-83 2.6928250538240452E-83 2.6874882109092177E-83 2.760010884692993E-83 2.8705700849350316E-83 2.676448875193583E-83 2.6269758453839633E-83 2.1541620499484626E-83 2.053193110814925E-83 2.8656925790504385E-83 2.8305683529936977E-83 2.6820304128075193E-83 1.7049504955399252E-83 2.8520097307310278E-83 1.3554170552542326E-83 2.865015587369119E-83 2.6401931773854252E-83 2.8568632987700607E-83 2.8590010054270406E-83 2.4656631123461584E-83 1.7049504955399252E-83 2.8432293233129302E-83 2.1351219976252656E-83 2.7270123030684327E-83 2.8478497761263443E-83 2.855722795456998E-83 2.87048392535703E-83 2.1541620499484626E-83 2.7993342846631265E-83 2.8242925112149075E-83],[2.5261198763918957E-83 2.9800337920083545E-83 3.3813850248966173E-84 3.135646310028525E-83 3.176667783807823E-83 2.852935693584132E-83 3.0144617019985177E-83 1.5060189502824773E-83 3.0864014307326214E-83 3.1514730503660246E-83 3.003496191676616E-83 3.1889236237733995E-83 3.1642775290292714E-83 2.794812696087406E-83 2.6903736907430483E-83 3.030013670076036E-83 3.1514730503660246E-83 1.2856865482335779E-83 2.9335479748726947E-83 2.7031465725089543E-83 2.6903736907430483E-83 2.9920278375822722E-83 2.9860980121213528E-83 3.0666787607699923E-83 3.1895223165944795E-83 2.9738320835484254E-83 2.9188620504266258E-83 2.393513388831625E-83 2.28132567868325E-83 3.1841028656115983E-83 3.1450759477707753E-83 2.9800337920083545E-83 1.894389439488806E-83 3.168899700812253E-83 1.5060189502824806E-83 3.1833506526323544E-83 2.9335479748726947E-83 3.1742925541889563E-83 3.176667783807823E-83 2.7396256803846202E-83 1.894389439488806E-83 3.1591436925699223E-83 2.372357775139184E-83 3.030013670076036E-83 3.1642775290292714E-83 3.1730253282855535E-83 3.1894265837300332E-83 2.393513388831625E-83 3.1103714274034737E-83 3.138102790238786E-83]
29,0.9,1.8,deterministic,2029,39.71339652152371,81.0799605327975,4.4969005400070445,-0.7485626600949938,100,2029,29,[1.753324876984825E-95 8.76119574435956E-95 9.212224652938175E-95 9.645754039332057E-95 8.428688216301094E-95 9.17941475916318E-95 1.0349453508264705E-94 4.398635001147526E-95 8.028907783840091E-95 2.053189449465137E-95 1.0198519525746244E-94 7.543254560971687E-95 1.0123792537396508E-94 1.0178461142453475E-94 9.003106438315281E-95 1.0112047620190902E-94 9.931711053901374E-95 9.898912097818425E-95 6.077515098939139E-95 1.0424177371774019E-94 8.479944604847703E-95 1.0048994459722353E-94 9.993024157669177E-95 5.248419960729677E-95 9.963062365644125E-95 1.0343854159456553E-94 6.316863010998787E-95 8.926404521015559E-95 1.0414655054327426E-94 1.0431118589549536E-94 7.129802513575114E-95 1.0087707861100445E-94 3.799880616916589E-95 7.465470062250118E-95 5.685521245553941E-95 1.0437163312133643E-94 1.0188615302947952E-94 1.0299212935986911E-94 1.0021651065321564E-94 8.76119574435956E-95 1.0414655054327426E-94 7.618775197350711E-95 9.66795646270758E-95 6.199249751534518E-95 8.150967125341057E-95 9.111413283656857E-95 9.076175876659303E-95 9.040081993409315E-95 1.039541108020134E-94 6.430542641457265E-95],[1.9481387522053613E-95 9.73466193817729E-95 1.0235805169931305E-94 1.071750448814673E-94 9.365209129223438E-95 1.0199349732403534E-94 1.1499392786960783E-94 4.887372223497251E-95 8.921008648711212E-95 2.2813216105168188E-95 1.133168836194027E-94 8.381393956635207E-95 1.1248658374885008E-94 1.130940126939275E-94 1.000345159812809E-94 1.123560846687878E-94 1.103523450433486E-94 1.099879121979825E-94 6.752794554376821E-95 1.1582419301971132E-94 9.422160672053003E-95 1.1165549399691503E-94 1.1103360175187975E-94 5.831577734144085E-95 1.1070069295160139E-94 1.1493171288285059E-94 7.01873667888754E-95 9.918227245572843E-95 1.1571838949252695E-94 1.1590131766166152E-94 7.922002792861237E-95 1.1208564290111605E-94 4.222089574351765E-95 8.294966735833464E-95 6.317245828393267E-95 1.1596848124592936E-94 1.1320683669942169E-94 1.1443569928874346E-94 1.1135167850357293E-94 9.73466193817729E-95 1.1571838949252695E-94 8.465305774834122E-95 1.0742173847452866E-94 6.888055279482798E-95 9.056630139267842E-95 1.0123792537396508E-94 1.0084639862954782E-94 1.0044535548232571E-94 1.1550456755779267E-94 7.145047379396961E-95]
30,0.9,2,deterministic,1902,37.17412856356669,87.2238499494261,5.727387855867858,-2.9201671002097838,100,1902,25,[4.496993697956781E-89 6.589969797918744E-89 6.554575011695397E-89 6.46032090747422E-89 5.1570735427621195E-89 6.752582630423783E-89 6.74108557181305E-89 4.303420330778496E-89 5.7001171020633995E-89 6.64872446687235E-89 6.685432756571355E-89 6.615306085213974E-89 6.755840289333611E-89 6.025197436286125E-89 5.7535784435924346E-89 6.245072502387023E-89 2.17278415429539E-89 6.750336001324361E-89 6.245072502387023E-89 6.0054002596465726E-89 6.753551003592138E-89 6.756855843958102E-89 1.5142207655948402E-89 6.757616741663816E-89 6.72540002057769E-89 6.602956450640053E-89 6.717003223402997E-89 6.230370223786785E-89 6.751511087283956E-89 6.658711878432954E-89 4.234576208299086E-89 6.31382236638738E-89 4.370041556328385E-89 4.5575008305946106E-89 6.615306085213974E-89 5.899117510525857E-89 5.672371740770498E-89 6.273502332449609E-89 2.5178750665336864E-90 6.707564239770413E-89 6.643519901831601E-89 6.63267900335311E-89 6.514697409811382E-89 4.7281061493972954E-89 6.28724507547335E-89 6.5832310745068E-89 6.596544034440872E-89 6.5832310745068E-89 6.386765065462414E-89 5.7793349480055514E-89],[4.996659664396423E-89 7.32218866435416E-89 7.282861124105996E-89 7.178134341638022E-89 5.7300817141801325E-89 7.502869589359758E-89 7.490095079792277E-89 4.7815781453094396E-89 6.33346344673711E-89 7.387471629858165E-89 7.428258618412617E-89 7.350340094682194E-89 7.50648921037068E-89 6.694663818095695E-89 6.392864937324927E-89 6.938969447096692E-89 2.4142046158837666E-89 7.500373334804845E-89 6.938969447096692E-89 6.672666955162859E-89 7.50394555954682E-89 7.50761760439789E-89 1.6824675173276E-89 7.508463046293129E-89 7.472666689530767E-89 7.336618278488948E-89 7.463336914892218E-89 6.922633581985317E-89 7.501678985871062E-89 7.398568753814394E-89 4.705084675887873E-89 7.015358184874866E-89 4.855601729253761E-89 5.063889811771789E-89 7.350340094682194E-89 6.554575011695397E-89 6.302635267522775E-89 6.970558147166232E-89 2.797638962815207E-90 7.45284915530046E-89 7.38168877981289E-89 7.36964333705901E-89 7.238552677568202E-89 5.2534512771081055E-89 6.985827861637056E-89 7.314701193896443E-89 7.329493371600969E-89 7.314701193896443E-89 7.096405628291572E-89 6.421483275561724E-89]
31,1.2,0.2,deterministic,10000,0.24029701369550183,20,0.018258886772163817,0.004413259681514003,0.06862072345848447,0,0,[0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674],[0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674]
32,1.2,0.4,deterministic,10000,0.47338714171055096,40,-0.003661256815460806,0.07988230253686858,0.16665032839917654,0,0,[0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674],[0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674]
33,1.2,0.6,deterministic,10000,0.63066645435508,60,-0.013541294988476733,0.11244011883377043,0.2156651308695226,0,0,[0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674],[0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674]
34,1.2,0.8,deterministic,10000,1.3038832735984065,80,0.13741293277797062,0.062038700999687106,0.9900990099009901,0,0,[0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666663 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674],[0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666663 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674 0.1666666666666666 0.1666666666666666 0.16666666666666674 0.16666666666666674 0.1666666666666666 0.16666666666666674]
